id,title,people,displayDate,medium,dimensions,invno,primaryMedia,locations,description,copyright,classification,bibliography1
5194,Nude and Books (Nu et livres),Jules Pascin,1906,Oil on canvas,Overall: 21 3/4 x 18 in. (55.2 x 45.7 cm),BF401,bf401_i3r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 13, South Wall",A young nude woman sits against a pillow with a stack of books at her left side.,,Paintings,"Hemin, Yves, Guy Krohg, Klaus Perls, and Abel Rambert. Pascin: Catalogue RaisonnÃ©. Vol 2. Paris: A. Rambert, 1987, no. 41, 25 ill."
3098,Nude and Cupid,Jules Pascin,c. 1920,Oil with graphite on two sheets of gray paper mounted to canvas,Overall: 37 5/8 x 25 1/8 in. (95.6 x 63.8 cm),BF473,bf473_i3r.jpg,"Barnes Foundation (Merion), Gallery, G16","A woman stands in the center with a cherub seated on her bottom.  Both figures face the viewer.  The woman is wearing white, knee-high stockings and red shoes.  The inner border has red flowers and green and white lines.  The outer border is blue.",,Paintings,
5648,Nude from the Back (Nu de dos),Pierre-Auguste Renoir,1917,Oil on canvas,Overall: 32 1/4 x 25 7/8 in. (81.9 x 65.7 cm),BF976,bf976_i11r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 06, South Wall",A seated nude woman in an interior scene is shown from the back. She looks over her right shoulder such that viewer can see a three-quarter view of her face and bends her right arm. She sits atop a white sheet and another white sheet is draped over her knees. A hat with flowers can be seen on the right.,,Paintings,"AndrÃ©, Albert. Renoir. Paris, G. CrÃ¨s & Cie, 1923), plate 55. Besson, George. ""Renoir Ã  Cagnes."" Cahiers d'aujourd'hui, November 1920. [Reprinted in Beaux Arts (June 16, 1933), 8, ill (installation)].Bernheim-Jeune, Renoir's Atelier. L'Atelier de Renoir. Revision of the 1931 edition. San Francisco: Alan Wofsy Fine Arts, 1989, plate 196 no. 628.Fry, Roger. ""The Last Works of Renoir,"" Arts & Decoration (January, 1921): 246-7.Lucy, Martha and John House. Renoir in the Barnes Foundation. New Haven: Yale University Press, 2012: 13, 181, 201, 202 ill., 203, 312-3 cat. 62. Meier-Graefe, Julius. Renoir. Liepzig: Kinkhardt und Biermann, 1929, no. 395 ill.Renoir in the Twentieth Century. Exh cat. (Grand Palais, Los Angeles County Museum of Art, Philadelphia Museum of Art, 2009-2010; English version published by Hatje Cantz, 2010), 403 ill (installation).UNPUBLISHED SOURCES:Albums of photographs of French paintings and drawings that passed through the hands of the Bignou Gallery. New York: The Gallery, 1930-40, n.p. [Frick Art Reference Library]Bignou Albums [Paris, MusÃ©e d'Orsay, Centre de documentation]Matisse Archives, Paris. Photograph of Renoir's studio. [BF976 can be seen in the right foreground]. The photograph is also published in Renoir Ã  Cagnes et aux Collettes. Exposition du Cinquantenaire, 1919-1969 (France: R. Zimmerman, 1969), with the caption  ""L'Atelier de Renoir aux Collettes en 1918; photo Georges Besson."""
5133,Nude in Profile (Femme nue de profil),Pablo Picasso,1906,Oil on canvas,Overall: 9 1/2 x 7 5/8 in. (24.1 x 19.4 cm),BF207,bf207_i3r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 10, West Wall","A woman with a feathered headdress, seen from the right profile.",,Paintings,"Daix, Pierre and Georges Boudaille. Picasso: The Blue and Rose Periods: A Catalogue RaisonnÃ© of the Paintings, 1900-1906. Greenwich, Conn.: New York Graphic Society, Ltd., XVI.33.Palau i Fabre, Josep. Picasso: The Early Years, 1881-1907. New York: Rizzoli, 1981, no. 1422.Zervos, Christian. Pablo Picasso. 33 vols. Paris: Cahiers d'art; New York: E. Weyhe, 1932-1978, no. 350 (vol. 1)."
5674,Nude in a Landscape (Nu dans un paysage),Pierre-Auguste Renoir,c. 1917,Oil on canvas,Overall: 32 x 24 1/8 in. (81.3 x 61 cm),BF975,bf975_i11r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 06, South Wall",A standing nude in a landscape is shown from the back from the thighs up. She raises her right arm to her head and dries her legs with a white cloth using her left.,,Paintings,"Dolkart, Judith F., Martha Lucy, and Derek Gillman. The Barnes Foundation: Masterworks. New York: Skira Rizzoli, 2012: 120-121, 124, 131.Lucy, Martha and John House. Renoir in the Barnes Foundation. New Haven: Yale University Press, 2012: 13, 181, 185, 200 ill., 201, 203, 207, 312 cat. 61. Meier-Graefe, Julius. Renoir. Leipzig: Klinkhardt und Biermann, 1929, no. 403 ill. UNPUBLISHED SOURCES:Albums of photographs of French paintings and drawings that passed through the hands of the Bignou Gallery. New York: The Gallery, 1930-40, n.p. [Frick Art Reference Library]Bignou Albums [Paris, MusÃ©e d'Orsay, Centre de documentation]"
5109,Nude on a Blue Couch (Nu au divan bleu),Henri Matisse,April 1935,Oil on canvas,Overall: 10 3/4 x 18 1/4 in. (27.3 x 46.4 cm),BF956,bf956_i6r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 10, West Wall","A nude woman reclines on a blue sofa. She rests on her back with her head turned to face the viewer: her legs are bent, her left arm is bent with her hand touching her cheek, and her right arm is thrown back over her head. Her right hand is cropped by the right edge of the canvas and her feet are cut off by the left edge. The bed is covered by a blue fabric, and she leans against a pillow covered by blue and white checked fabric. Behind the figure, the wall is covered with tile-patterned wallpaper consisting of a green grid over pinkish-white squares. On the left part of the canvas is a green rectangle, cropped by the edge of the canvas and partially covered by the right leg of the model.",,Paintings,"Bois, Yve-Alain. Matisse in the Barnes Foundation. Vol. 3. New York: Thames & Hudson; 2015, 123 ill., 116-23, 201-2, cat. 55.Dauberville, Guy-Patrice and Michel. Henri Matisse chez Bernheim-Jeune. Vol. 2.Paris: Bernheim-Jeune, 1995, cat. no. 704, 1314 ill. [with title Nu au divan bleu, 1935].Delectorskaya, Lydia. Henri Matisse: L'apparente facilitÃ©â€¦, Peintures de 1935 Ã  1939, Paris: Adrien Maeght Editeur, 1986, 52, ill. [Nu couchÃ© sur le dos, harmonie bleue, April 25, 1935].Delectorskaya, Lydia. Henri Matisse: With apparent ease..., Paintings from 1935-1939, trans. Olga Tourkoff, Paris: Adrien Maeght Editeur, 1988, 52 ill. [Nu couchÃ© sur le dos, harmonie bleue, April 25, 1935].""75th Cezanne,"" Time Magazine, September 14, 1936."
5107,Nude with Blue Necklace (Nu au collier bleu),Henri Matisse,"between April 9 and 18, 1936",Oil on wood panel,Overall: 8 11/16 x 6 5/16 in. (22 x 16 cm),BF1170,bf1170_i7r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 10, West Wall","A nude woman with blond hair is seated on a sofa in an interior. She wears a blue beaded necklace, a gold bracelet on her left arm, a black bracelet on her right arm and covers her legs with a white blanket. The sofa has a blue cover with a black pattern; the pillow behind her is purple with a black pattern. She sits with her lower body parallel to the picture plane, while her torso and face are turned to face the viewer. Her knees are cropped by the left edge of the panel and her head is slightly cropped at the top edge. Behind her on the left is a fireplace with a white curved mantelpiece (also cropped by the left edge). A black bowl sits on the mantelpiece. The brown wall behind her has a white grid pattern that has been incised with a sharp instrument.",,Paintings,"Antal, Kampis. Matisse. Budapest: KÃ©pzomuvÃ©szeti alap kiadÃ³vÃ¡llalata, 1964, plate 38 [with title KÃ©nyakÃ©kes Akt, 1936].Bois, Yve-Alain. Matisse in the Barnes Foundation. Vol. 3. New York: Thames & Hudson; 2015, 125 ill., 124- 27, 202, cat. 56.Dauberville, Guy-Patrice and Michel. Henri Matisse chez Bernheim-Jeune. Vol. 2. Paris: Bernheim-Jeune, 1995, 1342 ill. [with title Nu au collier bleu, 1936].Delectorskaya, Lydia. Henri Matisse. L'apparente facilitÃ©. Paris, Maeght, 1993, 187 ill. [with title Nu au collier bleu, huile, 24 x 16 cm. Du 9 au 18 avril 1936]. English edition, translated by Olga Tourkoff, Paris: Adrien Maeght Editeur, 1988, 187 ill [with title Nu au colleir bleu, from April 9 to 18, 1936].Diehl, Gaston. Matisse. Paris: Fernand Nathan, 1952, 31 ill [with title Nu au collier bleu, 1936]. Escholier, Raymond. Henri Matisse. Paris: Librairie Floury, 1937, ill. [Nu au collier bleu, 1936, coll. P. Rosenberg].Exposition d'oeuvres rÃ©centes de Henri-Matisse. Galerie Paul Rosenberg, Paris, May 2-30, 1936, cat. no. 26 [with title Nu au collier bleu, 1936].""Matisse, numÃ©ro spÃ©cial."" Le Point 4th year, no. 21 (July 1939): 30 ill. [with title Nu au collier bleu, 1936, photo Paul Rosenberg]. Scheiwiller, Giovani. Henri Matisse. 5th ed. Milan: Ulrico Hoepli editore, 1947, plate 26 [with title Nudo dalla Collana Blu, 1936, Foto Paul Rosenberg].UNPUBLISHED SOURCESPaul Rosenberg Foundation, New York, Installation photographs of Exposition d'oeuvres rÃ©centes de Henri-Matisse, Galerie Paul Rosenberg, Paris, May 2-30, 1936.Paul Rosenberg Foundation, New York, Paul Rosenberg stock number 3519, [photograph with following information: 3519, Matisse, 1936, Nu au collier bleu, Exp. Matisse Mai 1936 no. 26]."
4771,Nude with Castanets,Pierre-Auguste Renoir,1918,Oil on canvas,Overall: 20 7/8 x 16 1/8 in. (53 x 41 cm),BF147,bf147_i5r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 02, West Wall","A standing, nude woman presented in a niche. She holds castanets in her right hand, which she raises above her head; the other hand is on her hip. She steps forward with her right leg, which is crossed over her left.",,Paintings,"Barnes, Albert C. and Violette de Mazia. The Art of Henri-Matisse. New York: C. Scribner's Sons, 1933, 38, cat. data no. 423.---. The Art of Renoir. Merion, Pa.: The Barnes Foundation Press, 1935, 58 n, 188 n, 189 n, 356 ill., cat. data no. 287.De Mazia, Violette. ""E Pluribus Unum."" The Barnes Foundation Journal of the Art Department 7, no. 1 (Spring 1976): 23 n, pl. 52.Lucy, Martha and John House. Renoir in the Barnes Foundation. New Haven: Yale University Press, 2012: 209, 214 ill., 317 cat. 76. Renoir in the Twentieth Century. Exh cat. (Grand Palais, Los Angeles County Museum of Art, Philadelphia Museum of Art, 2009-2010; English version published by Hatje Cantz, 2010), 352.White, Barbara Ehrlich. Renoir. His Life, Art, and Letters (Harry Abrams, New York, 1984), 277 ill, 280."
7105,Nude with Child on Back,Pablo Picasso,1906,Pen and brown ink on thin wove paper,Overall: 11 3/4 x 8 5/8 in. (29.8 x 21.9 cm),BF674,bf674_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 20, West Wall","A nude man carrying a child on his back, seen from the back view.",,Drawings,
3275,"Nude, Green Scarf",John Sloan,1913,Oil on canvas,Overall: 20 x 24 in. (50.8 x 61 cm),BF524,bf524_i4r.jpg,"Barnes Foundation (Merion), Gallery, G15",A nude woman reclines on a bed. A green cloth is draped underneath her and between her legs.,,Paintings,"Art News 21 (December 1, 1923).Baltimore News, November 30, 1923.The Barnes Foundation Journal of the Art Department 8, no. 1 (Spring 1977): 17-8.Brooks, Van Wyck. John Sloan: A Painter's Life. New York: E. P. Dutton & Co., Inc., 1955, 172.Bullard, E. John and David W. Scott. John Sloan, 1871-1951: His Life and Paintings and His Graphics. Washington: National Gallery of Art, 1971, 49.Cue 19 (April 1, 1950): 12.Cue 21 (January 12, 1952): 26.De Mazia, Violette. ""Creative Distortion IV: Portraiture II."" The Barnes Foundation Journal of the Art Department 5, no. 1 (Spring 1974): 14, pl. 69, pl. 71 (detail).---. ""The Decorative Aspect in Art."" The Barnes Foundation Journal of the Art Department 6, no. 1 (Spring 1975): pl. 48, pl. 49 (detail).---. ""E Pluribus Unum--Cont'd: Part III."" The Barnes Foundation Journal of the Art Department 8, no. 1 (Spring 1977): 17, 18, pl. 100.---. ""Tradition: An Inquiry--A Few Thoughts."" Vistas 3, no. 1 (1984-1986): 84 n, pl. 101.---. ""Academicism."" Vistas 4, no. 2 (1988-1989): 27, pl. 119.Holcomb, Grant III. ""A Catalogue RaisonnÃ© of the Paintings of John Sloan, 1900-1913."" Ph.D. diss., University of Delaware, 1972, 578, no. 190.The Life and Times of John Sloan. Exh. cat. Delaware Art Center. Wilmington, Del., 1963, 7, 10. Loughery, John. John Sloan: Painter and Rebel. New York: Henry Holt and Company, Inc., 1995, 191.Morse. American Artist 16 (January 12, 1952): 57.Newark (New Jersey) Evening News, December 7, 1923.St. John, Bruce. John Sloan. New York: Praeger, 1971, 146.Times-Picayune (New Orleans), January 20, 1924.Tottis, James. Life's Pleasures : the Ashcan artists' brush with leisure, 1895-1925. London: Merrell, 2007, pp.94-95."
7923,Nuestra SeÃ±ora de los Lagos,Pedro Antonio Fresquis,c. 1820,Water-based paint on wood panel,Overall: 8 1/2 x 5 1/4 in. (21.6 x 13.3 cm),BF1015,bf1015_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 21, South Wall","Our Lady of the Lakes, crowned, wearing a brown robe and a red dress with ruffled sleeves. She is flanked by two candleholders and is standing on a crescent moon.",,Paintings,
4885,Nutcracker,Unidentified maker,19th century,Iron,Overall: 7 x 1 3/4 x 9/16 in. (17.8 x 4.4 x 1.4 cm),01.08.75,01-08-75_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 08, West Wall",A nutcracker decorated with an animal head.,,,
6509,Ocean,Abraham P. Hankins,late 1940s,Oil on academy board (later mounted to hardboard),Overall: 8 3/4 x 11 3/4 in. (22.2 x 29.8 cm),BF2507,bf2507_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 17, South Wall","An abstract scene with a blue background and black, red and white shapes.",,Paintings,"De Mazia, Violette. ""Subject and Subject Matter."" Vistas 2, no. 1 (Spring-Summer 1980): 5-6, 7, pl. 64."
5186,Odalisque with Tea Set (Odalisque Ã  la thÃ©iÃ¨re),Pierre-Auguste Renoir,c. 1917â€“1919,Oil on canvas,Overall: 16 5/16 x 12 11/16 in. (41.5 x 32.3 cm),BF1136,bf1136_i4r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 13, West Wall","A woman stands in front of a green bed with a floral cushion and holds out a tray. She is dressed in oriental garments: voluminous pink fabric drapes around her legs, a sash wraps around her waist, and she wears blue slippers and a yellow scarf around her head. Red tones dominate the floor and curtain in the background.",,Paintings,"Barnes, Albert C. and Violette de Mazia. The Art of Renoir. Merion, Pa.: The Barnes Foundation Press, 1935, 80 n, 143-4, 360 ill., cat. data no. 295.Bernheim-Jeune. Renoir's Atelier. L'Atelier de Renoir. Revision of the 1931 edition. San Francisco: Alan Wofsy Fine Arts, 1989, plate 195 no. 626.De Mazia, Violette. ""Creative Distortion: The Case of the Levitated Pear."" The Barnes Foundation Journal of the Art Department 4, no. 1 (Spring 1973): 9, pl. 29.---. ""Subject and Subject Matter."" Vistas 2, no. 1 (Spring-Summer 1980): 30 n, pl. 23.---. ""The Barnes Foundation: The Display of Its Art Collection."" Vistas 2, no. 2 (1981-1983): 112, pl. 125 (installation).---. ""Form and Matter."" Vistas 5, no. 2 (1991): 24, pl. 45.Lucy, Martha and John House. Renoir in the Barnes Foundation. New Haven: Yale University Press, 2012: 57, 209, 213 ill., 316 cat. 73."
7094,Offering to Venus (Offrande Ã  VÃ©nus),Jules Pascin,1922,"Watercolor, gouache, graphite, and brown ink on thin paperboard",Overall: 18 3/4 x 16 3/4 in. (47.6 x 42.5 cm),BF621,bf621_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 20, West Wall",Nude and clothed women are in an interior.  One woman reclines on a bed in the foreground.,,Paintings,
27715,Old People Singing and Dancing,Francisco de Goya,c. 1812â€“1820,Brush and iron gall ink with graphite underdrawing on antique laid paper,Overall: 7 7/8 x 5 3/8 in. (20 x 13.7 cm),BF689.2,,"Barnes Foundation (Philadelphia), Collection Gallery, Room 20, West Wall",Two sketches framed together.  On the left is a group of people and on the right is a man on a donkey being attacked by dogs.,,Paintings,"De Mazia, Violette. ""Subject and Subject Matter: Part II."" Vistas 2, no. 2 (1981-1983): 23, pl. 20 (Dramatic Episode)."
6548,On the Beach,Maurice Brazil Prendergast,1896â€“1897,Watercolor with graphite underdrawing on wove paper,Overall: 13 3/4 x 10 in. (34.9 x 25.4 cm),BF695,bf695_i5r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 17, North Wall",Figures sit and stand on a beach.,,Paintings,"Clark, Carol, Nancy Mowll Mathews, and Gwendolyn Owens. Maurice Brazil Prendergast, Charles Prendergast: A Catalogue RaisonnÃ©. Williamstown, Mass.: Williams College Museum of Art, 1990, no. 624, 358 ill.De Mazia, Violette. ""The Barnes Foundation: The Display of Its Art Collection."" Vistas 2, no. 2 (1981-1983): pl. 118 (installation).---. ""Tradition: An Inquiry--A Few Thoughts."" Vistas 3, no. 1 (1984-1986): 84 n, pl. 59.Wattenmaker, Richard J. Maurice Prendergast. New York: Harry N. Abrams, Inc., 1994, 35-6."
5185,"On the Grass (Jeunes femmes assises dans l'herbe)",Pierre-Auguste Renoir,c. 1873,Oil in canvas,Overall: 23 1/2 x 28 15/16 in. (59.7 x 73.5 cm),BF289,bf289_i5r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 13, West Wall",Two women sit on a patch of sun-dappled grass. One in the foreground wears a white dress and holds flowers in her hand; the other wears a blue dress and looks out at the viewer.,,Paintings,"Barnes, Albert C. The Art in Painting. Merion, Pa.: The Barnes Foundation Press, 1925, 470.Barnes, Albert C. and Violette de Mazia. The Art of Renoir. Merion, Pa.: The Barnes Foundation Press, 1935, 52 n, 55 n, 58 n, 61 n, 62 n, 63 n, 64 n, 67, 69, 70, 70 n, 71, 82 n, 84 n, 89 n, 201 n, 202 n, 241 ill., 387, 389, 390-1, 405 n, cat. data no. 44.---. The Art of CÃ©zanne. New York: Harcourt, Brace and Company, 1939, 34 n, cat. data no. 313.Catalogue des Tableaux et acquarelles. Succession de M.B. HÃ´tel Drouot, Paris, March 23, 1898, no. 40.Catalogue de Tableaux, Aquarelles, Pastels et Dessins Composant la Collection de M. E. Blot. HÃ´tel Drouot, Paris, May 9-10, 1900, no. 143. Catalogue des Tableaux par Besnard, Boudin, Brownâ€¦Tassaert. Collection de M. Xâ€¦[Hirsch sale]. HÃ´tel Drouot, Paris, December 7, 1912, no. 42.Dauberville, Guy-Patrice et Michel. Renoir: catalogue raisonnÃ© des tableaux, pastels, dessins et aquarelles. Vol. 1. Paris: Ã‰ditions Bernheim-Jeune, 2007, no. 265.Daulte, FranÃ§ois. Auguste Renoir: catalogue raisonnÃ© de l'oeuvre peint. Vol. 1. Lausanne: Ã‰ditions Durand-Ruel, 1971, no. 146.De Mazia, Violette. ""The Barnes Foundation: The Display of Its Art Collection."" Vistas 2, no. 2 (1981-1983): 111, pl. 125 (installation).---. ""Form and Matter."" Vistas 5, no. 2 (1991): 13-4, 15, pl. 82.Drucker, M. Renoir. Paris, 1944, pl. 33.Florisoone, Michel. Renoir. Translated from the French by George Frederic Lees (Paris, Hyperion Press, 1938), pl.103.Lucy, Martha. ""Le Renoir tardif dans les collections d'Albert C. Barnes et de Leo Stein."" Renoir au xxe siÃ¨cle. Exh. cat. Paris: RÃ©union des musÃ©es nationaux, 2009, 115, 117 ill.Lucy, Martha and John House. Renoir in the Barnes Foundation. New Haven: Yale University Press, 2012: 4, 22, 71, 72 ill., 73, 139, 227, 277 cat 3.McBride, Henry. ""The Renoirs in America. In Appreciation of the Metropolitan Museum's Exhibition,"" Artnews 35, no. 11 (May 1, 1937), 60. Meier-Graefe, J. Auguste Renoir. Paris, 1912, 79 ill.---. Renoir. Leipzig, 1929, 87 ill., no. 63.Renoir in the Twentieth Century. Exh cat. (Grand Palais, Los Angeles County Museum of Art, Philadelphia Museum of Art, 2009-2010; English version published by Hatje Cantz, 2010), 115, 117 ill, 118n. Wattenmaker, Richard J. and Anne Distel. Great French Paintings from The Barnes Foundation: Impressionist, Post-Impressionist, and Early Modern. New York: Alfred A. Knopf in association with Lincoln University Press, 1993, 297n. [X...]. ""PremeiÃ¨res rÃ©vÃ©lations importantes sur la Collection Barnes."" Connaissance des Arts (November 1961): 96 ill."
6059,Oranges and Bananas (Oranges et bananes),Pierre-Auguste Renoir,c. 1913,Oil on canvas,Overall: 8 1/16 x 11 3/16 in. (20.4 x 28.4 cm),BF2,bf2_i9r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 14, North Wall",Three bananas and three oranges rest on a white tablecloth. The bananas are in the center with one orange on the left and the other two on the right.,,Paintings,"Barnes, Albert C. and Violette de Mazia. The Art of Renoir. Merion, Pa.: The Barnes Foundation Press, 1935, 127 n, cat. data no. 264.De Mazia, Violette. ""The Barnes Foundation: The Display of Its Art Collection."" Vistas 2, no. 2 (1981-1983): pl. 126 (installation).Lucy, Martha and John House. Renoir in the Barnes Foundation. New Haven: Yale University Press, 2012: 273 ill., 338 cat. 175."
6951,"Oranges, Bananas, and Teacup (Oranges, bananes et tasse de thÃ©)",Pierre-Auguste Renoir,c. 1908,Oil on canvas,Overall: 9 1/4 x 14 in. (23.5 x 35.5 cm),BF61,bf61_i7r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Main Room, North Wall","Five oranges, two bananas, and a white teacup and saucer with blue decoration are set on a white cloth atop a table.",,Paintings,"Barnes, Albert C. and Violette de Mazia. The Art of Renoir. Merion, Pa.: The Barnes Foundation Press, 1935, 127 n, 128, cat. data no. 265.De Mazia, Violette. ""Aesthetic Quality."" The Barnes Foundation Journal of the Art Department 2, no. 1 (Spring 1971): 15, pl. 11.Lucy, Martha and John House. Renoir in the Barnes Foundation. New Haven: Yale University Press, 2012: 269 ill., 336-7 cat. 167.Wattenmaker, Richard J. and Anne Distel. Great French Paintings from The Barnes Foundation: Impressionist, Post-Impressionist, and Early Modern. New York: Alfred A. Knopf in association with Lincoln University Press, 1993, 17, fig. 5 (installation)."
5430,Our Lady of Guadalupe (Nuestra SeÃ±ora de Guadalupe),"The Santo NiÃ±o Santero,18th-century Novice Santero",c. 1840,Water-based paint on wood panel,Overall (irregular): 16 x 10 1/2 in. (40.6 x 26.7 cm),BF1017,bf1017_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 23, South Wall",Our Lady of Guadalupe dressed in a starry blue robe. She stands on a crescent moon supported by an angel. There is a shell carving at the top of the panel.,,Paintings,"Barnes, Albert C. and Violette de Mazia. The Art of Henri-Matisse. New York: C. Scribner's Sons, 1933, 157, cat. data no. 357.Sefarbi, Harry. ""Henri Rousseau: from 'primitive' to Primitive."" Vistas 4, no. 1 (1988): 14 n, pl. 17."
5444,Our Lady of Guadalupe (Nuestra SeÃ±ora de Guadalupe),The A. J. Santero,c. 1825,Water-based paint on wood panel,Overall: 8 x 5 in. (20.3 x 12.7 cm),BF1009,bf1009_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 23, East Wall",Our Lady of Guadalupe is dressed in a starry cloak over a blue robe. She is surrounded by rays and a multicolored border. She stands on a crescent moon supported by an angel.,,Paintings,
6032,Our Lady of Mount Carmel (Nuestra SeÃ±ora del Carmen),Pedro Antonio Fresquis,c. 1749-1831,Water-based paint on wood panel,Overall: 12 1/2 x 9 1/2 in. (31.8 x 24.1 cm),BF1022,bf1022_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 14, West Wall",Our Lady of Mount Carmel holds the Christ Child. Both figures are crowned and hold scapulars.,,Paintings,
7928,Our Lady of Mount Carmel (Nuestra SeÃ±ora del Carmen),JosÃ© Aragon,c. 1830,Water-based paint on wood panel,Overall: 9 3/8 x 7 1/4 in. (23.8 x 18.4 cm),BF1026,bf1026_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 21, South Wall",Our Lady of Mount Carmel holds the Christ Child. Both hold scapulars. Abstracted drapery surrounds the figures.,,Paintings,
8160,Our Lady of Protection (Nuestra SeÃ±ora del Patrocinio),Pedro Antonio Fresquis,c. 1815,Water-based paint on wood panel,Overall: 9 3/8 x 6 1/2 in. (23.8 x 16.5 cm),BF1019,bf1019_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 11, North Wall",Our Lady of Protection stands on an angel-supported moon. The Virgin holds the Christ Child; both hold scepters. She wears a decorated robe over a striped dress.,,Paintings,"Cash, Marie Romero. Santos: Enduring Images of Northern New Mexican Village Churches. Niwot, CO: University Press of Colorado, 1999: 11.Dolkart, Judith F., Martha Lucy, and Derek Gillman. The Barnes Foundation: Masterworks. New York: Skira Rizzoli, 2012: 186-187, 197, 201.Frank, Larry. New Kingdom of the Saints: Religious Art of New Mexico, 1780-1907. Santa Fe: Red Crane Books, 1992: 35, 42.Wroth, William H. Christian Images in Hispanic New Mexico: The Taylor Museum Collection of Santos. Taylor Museum of the Colorado Springs Fine Arts Center. Colorado Springs, 1982: ix."
8005,Our Lady of Sorrows (Nuestra SeÃ±ora de los Dolores),Pedro Antonio Fresquis,c. 1800,Water-based paint on wood panel,Overall: 9 1/2 x 6 7/8 in. (24.1 x 17.5 cm),BF1010,bf1010_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 21, North Wall",Our Lady of Sorrows wears a blue cloak over a red robe. She is holding a bundle of burning incense.,,Paintings,"De Mazia, Violette. ""Transferred Values: Part III."" Vistas 1, no. 2 (Autumn-Winter 1979-1980): 32-3, 34, pl. 33.---. ""The Nature of Form."" Vistas 4, no. 2 (1988-1989): 62, pl. 44."
6280,Our Lady of the Way (Nuestra SeÃ±ora del Camino),The A. J. Santero,c. 1825,Water-based paint on wood panel,Overall: 12 9/16 x 6 1/2 in. (31.9 x 16.5 cm),BF1032,bf1032_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 18, West Wall",Our Lady of the Way wearing a flowered dress and red cloak. She holds the Christ Child and a flower.,,Paintings,"De Mazia, Violette. ""The Barnes Foundation: The Display of Its Art Collection."" Vistas 2, no. 2 (1981-1983): pl. 120 (installation).---. ""Academicism."" Vistas 4, no. 2 (1988-1989): pl. 116 (installation)."
5511,Outskirts of Paris (Environs de Paris),Henri Rousseau,c. 1895,Oil on canvas,Overall: 14 7/8 x 18 in. (37.8 x 45.7 cm),BF844,bf844_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 11, North Wall","A street lined with a wall to the left and houses to the right. Several people stand and a buggy is parked in the street. Beyond the wall are trees, two buildings, and a hill in the background.",,Paintings,"Bouret, Jean. Henri Rousseau. NeuchÃ¢tel: Ides et Calendes, 1961, no. 85, ill. Certigny, Henry. Le Douanier Rousseau en son temps: biographie et catalogue raisonnÃ©. Vol. 1. Tokyo: Bunkaza i Kenkyujyo, Co., 1984, no. 109 ill. Lo Duca. Henri Rousseau dit le Douanier. Paris: Editions de ChÃªne, 1951, 6, ill.Sefarbi, Harry. ""Henri Rousseau: from 'primitive' to Primitive."" Vistas 4, no. 1 (1988): 6, pl. 44.Vallier, Dora. L'opera completa di Rousseau il Doganiere. Milan: Rizzoli, 1969, 115, no. P.22, ill. ---. Tout l'oeuvre peint de Henri Rousseau. Paris: Flammarion, 1970, 117, ill."
5978,Ox Shoe,Unidentified maker,18thâ€“19th century,Iron,Overall: 4 3/16 x 2 7/16 x 3/8 in. (10.6 x 6.2 x 1 cm),01.11.35,01-11-35_i1r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 11, East Wall",An ox shoe with beading along the outside edge.,,,
5979,Ox Shoe,Unidentified maker,18thâ€“19th century,Iron,Overall: 5 3/8 x 3 x 3/8 in. (13.7 x 7.6 x 1 cm),01.11.37,01-11-37_i1r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 11, East Wall",An ox shoe with beading along the outside edge.,,,
7073,Padlock,Unidentified maker,18th century,Iron,Overall: 5 1/8 x 4 x 7/8 in. (13 x 10.2 x 2.2 cm),01.15.01,01-15-01_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 15, North Wall",A padlock with a loop and a square back.,,,
